iterID,A,B,C,D,E,F,ParetoGPApproximation_Stress,ParetoGPApproximation_Modulus,ParetoGPApproximation_Toughness,ParetoFamily
6,0.1231,0.0005,0.1035,0.0066,0.0626,0.6001,495.4637,2.4592,74041.2703,-1
6,0.4495,0.0228,0.0417,0.0622,0.0131,0.3691,620.7435,1.8052,81382.1633,-1
6,0.122,0.0005,0.1072,0.0066,0.0621,0.5945,486.9823,2.3444,75248.8827,-1
6,0.1556,0.0009,0.0646,0.0573,0.0672,0.5899,541.3998,2.9334,65965.1138,-1
6,0.0834,0.0015,0.0784,0.0036,0.0772,0.6774,474.2683,3.3986,61470.3706,-1
6,0.4393,0.0356,0.0407,0.0608,0.0128,0.3701,606.6775,1.806,81238.529,-1
6,0.1131,0,0.103,0.0008,0.1004,0.5796,482.632,2.3081,75334.6217,-1
6,0.0884,0.002,0.1384,0.0079,0.0237,0.6013,392.2219,2.1708,79197.1376,-1
6,0.0641,0.0064,0.1136,0.0039,0.1053,0.5933,405.72,2.2557,76337.9202,-1
6,0.4199,0.001,0.0564,0.0033,0.0163,0.4467,555.5471,1.8896,74405.3869,-1
6,0.4644,0.0143,0.0482,0.0157,0.019,0.3903,628.358,1.8523,79029.922,-1
6,0.0226,0.417,0.1515,0.0006,0.0329,0.224,545.6789,1.9461,80977.0862,-1
6,0.0082,0.0029,0.1526,0,0.1037,0.5799,376.0009,2.2279,80370.2203,-1
6,0.0142,0.4634,0.1828,0.0031,0.1182,0.0355,600.824,1.4031,93238.9416,-1
6,0.0795,0,0.095,0.0002,0.0918,0.6386,448.8264,2.9551,68517.9644,-1
6,0.0329,0.0026,0.1147,0.0001,0.1398,0.5951,387.7539,2.2689,76578.5802,-1
6,0.1376,0.0085,0.0727,0.0078,0.0757,0.6249,539.3131,3.1458,65370.556,-1
6,0.0356,0.5151,0.1677,0.0005,0.0604,0.0529,573.7315,1.4581,96082.3829,-1
6,0.0338,0.0015,0.0659,0.0001,0.1946,0.6381,426.9761,3.316,63469.3592,-1
6,0.4959,0.089,0.0008,0.0731,0.0481,0.2923,672.349,1.7418,90180.45,-1
6,0.0083,0.0059,0.1701,0,0.0403,0.6053,363.92,2.4449,77924.6869,-1
6,0.5036,0.0137,0.0201,0.045,0.0161,0.3813,665.1131,1.7805,83093.2609,-1
6,0.4676,0.0789,0.0007,0.1431,0.0333,0.2756,675.4188,1.7207,91510.6633,-1
6,0.0049,0.3868,0.1656,0.003,0.0507,0.2235,547.8306,2.0218,78303.4125,-1
6,0.0639,0.0028,0.0965,0.0003,0.1292,0.6107,430.4367,2.7176,71474.584,-1
6,0.0288,0.0123,0.1031,0,0.1391,0.6135,381.045,2.6354,72234.3329,-1
6,0.0014,0.0003,0.0798,0.0008,0.182,0.6559,367.9,3.3339,63558.2373,-1
6,0.0719,0.0011,0.0669,0.0779,0.019,0.6961,456.4037,3.507,56744.2178,-1
6,0.4227,0.0005,0.0207,0.0035,0.0174,0.5146,594.797,2.0442,72687.1111,-1
6,0.1126,0.0014,0.0708,0.0034,0.0735,0.6676,533.7539,3.4168,61250.394,-1
6,0.0067,0.3592,0.1557,0.0379,0.008,0.2767,499.4704,2.2499,77662.4028,-1
6,0.1234,0.0009,0.0666,0.0343,0.0079,0.7003,567.6821,3.489,57608.8659,-1
6,0.0083,0.4652,0.1726,0.0294,0.0678,0.084,587.6227,1.5012,94603.1466,-1
6,0.0823,0.0089,0.0794,0.0014,0.0983,0.6504,471.7208,3.271,63927.4134,-1
6,0.004,0.375,0.1418,0.0213,0.0289,0.2871,502.9175,2.1324,79557.6116,-1
6,0.4862,0.0228,0.0227,0.062,0.0136,0.37,676.9507,1.7754,83824.9389,-1
6,0.4443,0.0024,0.0161,0.0036,0.0181,0.4994,636.6564,1.912,73510.7591,-1
6,0.0328,0.0015,0.0786,0.0001,0.1889,0.6194,419.4258,3.0876,66984.0434,-1
6,0.0052,0.4463,0.1309,0.0145,0.0085,0.2637,517.8308,1.9946,80157.3197,-1
6,0.4828,0.0654,0.0007,0.1244,0.0302,0.2957,684.4655,1.7304,91271.2324,-1
6,0.1375,0.001,0.0578,0.016,0.0165,0.7134,576.4868,3.4497,56440.5661,-1
6,0.0083,0.5582,0.1694,0,0.0373,0.0574,569.5046,1.5264,95711.7841,-1
6,0.0823,0.0001,0.0765,0.002,0.1045,0.6581,477.0779,3.3437,62999.9531,-1
6,0.0863,0.0001,0.0802,0.0021,0.1096,0.6416,480.8757,3.2034,65260.6021,-1
6,0.0103,0.4766,0.1743,0.0163,0.0743,0.0737,591.1094,1.4873,95058.9122,-1
6,0.0527,0.0021,0.0759,0,0.1585,0.6349,439.6051,3.2251,65086.7679,-1
6,0.111,0.0015,0.091,0.0038,0.0644,0.6374,506.8264,2.9994,67747.2897,-1
6,0.0582,0.0031,0.0979,0,0.1087,0.6342,412.5821,2.8803,69440.6975,-1
6,0.4366,0.0024,0.0119,0.0073,0.0272,0.5027,625.853,1.8869,73633.8693,-1
6,0.0323,0.0093,0.0981,0.0001,0.1527,0.6094,394.7368,2.696,71606.2997,-1
6,0.5108,0.0145,0.0229,0.0402,0.0138,0.3749,651.6311,1.7858,83190.4668,-1
6,0.0497,0.0078,0.0811,0.0134,0.1187,0.6481,413.9538,3.2527,64090.3309,-1
6,0.0935,0.0021,0.1464,0.0008,0.025,0.5857,386.0675,2.1474,80506.3716,-1
6,0.1148,0,0.0903,0.0008,0.102,0.6017,504.6287,2.721,71079.9913,-1
6,0.1014,0.0027,0.0881,0.001,0.09,0.6287,494.0762,2.9885,68021.4782,-1
6,0.4665,0.0015,0.0209,0.0035,0.0176,0.469,663.6126,1.819,75105.3239,-1
6,0.4592,0.0214,0.0426,0.0569,0.0134,0.364,632.1798,1.799,81467.4057,-1
6,0.5103,0.0119,0.0131,0.0798,0.0115,0.3603,658.0863,1.7508,85685.584,-1
6,0.089,0.0028,0.074,0.0014,0.1129,0.6458,491.3932,3.2966,63769.3629,-1
6,0.0119,0.4985,0.1764,0.0027,0.0333,0.1008,579.7256,1.5874,93262.9873,-1
6,0.1065,0.0033,0.0634,0.0013,0.0514,0.7108,536.1814,3.4941,57208.8884,-1
6,0.0351,0.0021,0.0682,0.0007,0.1256,0.7002,395.8618,3.5245,58192.8036,-1
6,0.0467,0.0039,0.1094,0.008,0.135,0.5877,401.6221,2.2955,75707.9425,-1
6,0.1207,0.0002,0.0655,0.0072,0.0635,0.6774,550.3347,3.4614,59666.1037,-1
6,0.0868,0.0027,0.0901,0.0014,0.0994,0.6295,468.5473,2.9695,68311.2927,-1
6,0.0088,0.005,0.1082,0,0.1302,0.6397,353.6882,2.736,70760.3031,-1
6,0.1003,0.0074,0.1211,0.0008,0.0213,0.6279,433.4552,2.3805,74674.0751,-1
6,0.1426,0.0025,0.0885,0.0247,0.036,0.6171,538.0783,2.8626,68626.3361,-1
6,0.1058,0.0016,0.065,0.001,0.0699,0.6917,530.1923,3.4936,58500.1916,-1
6,0.0127,0.0075,0.1615,0.0003,0.0187,0.6379,356.4382,2.5229,75692.1322,-1
6,0.1777,0.0209,0.0931,0.0003,0.0079,0.607,528.2465,2.6775,70707.4856,-1
6,0.4841,0.0128,0.0188,0.0043,0.0157,0.4455,678.1673,1.7616,77074.4311,-1
6,0.0734,0.0026,0.0821,0.0049,0.1376,0.6173,461.9445,3.0048,67729.8375,-1
6,0.0075,0.5206,0.1686,0.0035,0.0228,0.1083,570.0239,1.6096,93025.3857,-1
6,0.0348,0.0025,0.0712,0.0007,0.1247,0.695,393.4434,3.511,58909.7927,-1
6,0.0922,0.0021,0.0973,0.0165,0.0678,0.6267,465.3657,2.816,69749.6343,-1
6,0.5004,0.0136,0.02,0.0512,0.016,0.3788,669.5177,1.7782,83383.7947,-1
6,0.1041,0.0004,0.0885,0.0056,0.0529,0.6599,501.8848,3.1807,64962.3085,-1
6,0.4641,0.0005,0.0107,0.0084,0.0016,0.5041,665.9832,1.8808,73722.5574,-1
6,0.0353,0.0026,0.0723,0.0138,0.1266,0.6771,395.5042,3.473,60138.504,-1
6,0.1372,0.0045,0.0977,0.0078,0.0319,0.6232,521.5458,2.7544,70494.9748,-1
6,0.1238,0.0037,0.0768,0.0012,0.1012,0.6166,525.4197,3.0441,67068.9963,-1
6,0.1297,0.0102,0.0849,0.0075,0.053,0.6298,533.5421,3.0294,66913.0917,-1
6,0.0495,0.0041,0.0873,0.0114,0.1335,0.6268,416.8734,3.0147,67549.2935,-1
6,0.0217,0.5073,0.1643,0.0035,0.086,0.053,586.838,1.4312,96234.5362,-1
6,0.0082,0.0049,0.1674,0,0.0564,0.5957,367.1102,2.4043,78765.0905,-1
6,0.1652,0.0025,0.0674,0.0071,0.1028,0.5877,515.4507,2.8939,68132.3496,-1
6,0.0254,0,0.1565,0,0.0131,0.6484,354.0982,2.5464,74780.7626,-1
6,0.0397,0.0023,0.0771,0.0009,0.1421,0.6607,409.538,3.3698,62679.4728,-1
6,0.0617,0.0071,0.0759,0.0122,0.1079,0.6592,436.7609,3.3645,62265.1294,-1
6,0.1446,0.0006,0.0819,0.0134,0.041,0.6366,546.9711,3.1153,65903.9652,-1
6,0.1044,0.0032,0.0907,0.001,0.0627,0.6473,496.9711,3.0741,66664.411,-1
6,0.0073,0.4868,0.1713,0.0208,0.052,0.0905,582.4877,1.5381,94507.5166,-1
6,0.5082,0.0912,0.0005,0.075,0.0319,0.2927,655.3684,1.7512,90303.3658,-1
6,0.4114,0.0136,0.0157,0.0034,0.0117,0.5283,576.9578,2.0669,72538.758,-1
6,0.1339,0.001,0.069,0.0436,0.0352,0.6483,563.1535,3.3253,61940.9014,-1
6,0.0773,0.0014,0.109,0.0028,0.0805,0.6199,424.6546,2.5392,73379.5975,-1
6,0.0821,0.0026,0.1119,0.0023,0.0937,0.5955,431.0329,2.2902,76108.8058,-1
6,0.0428,0.002,0.1008,0.003,0.1214,0.6292,393.9634,2.796,70495.9475,-1
6,0.0895,0.0038,0.084,0.0028,0.1008,0.6352,480.6023,3.1064,66442.6172,-1
6,0.0112,0.5153,0.1652,0.0025,0.0463,0.0943,577.7097,1.5489,94351.4259,-1
6,0.05,0.0079,0.0664,0.0104,0.122,0.6768,425.551,3.4878,59322.7471,-1
6,0.0515,0.002,0.0741,0,0.178,0.6202,445.6374,3.1364,66236.2548,-1
6,0.0764,0.0027,0.0997,0.0051,0.1117,0.6046,441.7629,2.5995,72624.4391,-1
6,0.0045,0.3695,0.1399,0.0616,0.0073,0.2775,484.5225,2.0807,80352.2722,-1
6,0.0968,0.0002,0.084,0.0072,0.0601,0.6676,494.3848,3.2874,63328.1544,-1
6,0.4746,0.0257,0.0509,0.0001,0.0152,0.3825,634.1215,1.8601,78659.9415,-1
6,0.1395,0.0002,0.0702,0.0071,0.0591,0.6538,552.509,3.3462,62535.7056,-1
6,0.0101,0.4765,0.1693,0.031,0.0722,0.0716,588.6034,1.4697,95499.6737,-1
6,0.1327,0.0009,0.0659,0.0339,0.0078,0.6929,573.7911,3.4814,57998.3633,-1
6,0.0957,0.0025,0.0843,0.0012,0.093,0.6391,490.5158,3.1267,66208.8031,-1
6,0.1392,0.0043,0.088,0.0708,0.0389,0.5709,535.7416,2.4773,69152.418,-1
6,0.0369,0.003,0.1102,0.0006,0.1336,0.6056,389.6191,2.4285,74847.2428,-1
6,0.0005,0.0033,0.1493,0.0048,0.0993,0.5935,372.6434,2.2683,79802.567,-1
6,0.0609,0.0031,0.0976,0,0.1084,0.6323,417.0601,2.8709,69579.6193,-1
6,0.1296,0.0097,0.1004,0.0112,0.0306,0.6183,510.9858,2.6677,71259.1325,-1
6,0.0221,0.4592,0.1689,0.008,0.1103,0.0627,597.3806,1.4159,95449.6915,-1
6,0.0864,0.0044,0.0928,0.0003,0.1048,0.6184,464.9387,2.836,69935.2902,-1
6,0.0668,0.0078,0.0808,0,0.1182,0.6457,445.3353,3.2329,64668.7626,-1
6,0.0958,0.0022,0.1379,0.0008,0.0256,0.5998,401.1081,2.1539,79495.6119,-1
6,0.0039,0.0061,0.1808,0,0.0213,0.6072,362.3726,2.4932,76250.4674,-1
6,0.4296,0.0137,0.0376,0.0067,0.0165,0.4582,592.2971,1.874,74446.5747,-1
6,0.0053,0.4495,0.1333,0,0.0087,0.2698,522.4636,2.0359,79744.4726,-1
6,0.1257,0,0.0988,0.0043,0.0136,0.6586,519.1323,2.9749,67237.1531,-1
6,0.113,0,0.069,0.0008,0.0908,0.6574,530.9846,3.3826,62092.3162,-1
6,0.0075,0.4825,0.1626,0.0002,0.0069,0.1776,560.549,1.7821,84020.6208,-1
6,0.1501,0.0093,0.07,0.0086,0.0104,0.6816,564.2337,3.4445,59648.8941,-1
6,0.1523,0.0025,0.0831,0.0627,0.036,0.5804,542.7482,2.6296,68447.7529,-1
6,0.0489,0.0031,0.1208,0,0.0807,0.6257,375.2747,2.3975,74895.2209,-1
6,0.1909,0,0.0691,0.0001,0.0866,0.5842,517.5389,2.8379,68870.5048,-1
6,0.4799,0.0259,0.0376,0.0001,0.0154,0.4034,657.1322,1.8279,78837.1596,-1
6,0.013,0.4944,0.175,0.0148,0.0279,0.0999,577.8935,1.5818,93553.1593,-1
6,0.0064,0.3431,0.1488,0.0069,0.0816,0.2644,515.609,2.1115,79065.1697,-1
6,0.0014,0.0003,0.0926,0.0008,0.1713,0.641,363.7347,3.0573,67489.7186,-1
6,0.0075,0.474,0.1825,0.0137,0.0408,0.0991,581.1584,1.5705,92529.173,-1
6,0.415,0.0025,0.0125,0.0035,0.039,0.5149,584.4096,1.9576,73232.2911,-1
6,0.1191,0.0015,0.0749,0.0039,0.0199,0.706,551.9974,3.4536,59070.1231,-1
6,0.0141,0.4893,0.1722,0.0209,0.0523,0.0789,585.884,1.5131,95157.8947,-1
6,0.089,0.0016,0.0837,0.0032,0.0824,0.6564,479.4215,3.244,64351.2837,-1
6,0.1388,0.001,0.0545,0.0142,0.0166,0.7203,576.9745,3.4086,55988.9987,-1
6,0.0117,0.4908,0.1735,0.0026,0.0487,0.0991,584.3607,1.5667,93616.7276,-1
6,0.0662,0.0035,0.1261,0.0009,0.0512,0.6258,382.9381,2.3372,75703.0961,-1
6,0.0655,0.0029,0.077,0.0012,0.1076,0.6688,443.8776,3.3931,61951.9751,-1
6,0.5026,0.0209,0.0399,0.0198,0.0134,0.3637,646.6882,1.8023,81144.2787,-1
6,0.0275,0.0089,0.0953,0.0014,0.15,0.6215,386.2547,2.8487,69814.5948,-1
6,0.0737,0.0049,0.0962,0.0049,0.1078,0.6162,439.7283,2.7629,70720.256,-1
6,0.0084,0.005,0.1721,0,0.03,0.6124,362.5122,2.4695,77236.5208,-1
6,0.1261,0.0031,0.0595,0.1054,0.0093,0.6372,572.2402,3.2701,59953.2019,-1
6,0.0071,0.5027,0.1694,0.0105,0.0281,0.1126,573.291,1.6062,92621.9028,-1
6,0.0013,0.3975,0.1427,0.0115,0.037,0.2672,522.2222,2.0877,79988.8904,-1
6,0.4836,0.0584,0.0028,0.1256,0.0284,0.2984,685.4556,1.7175,90991.6134,-1
6,0.0287,0.3328,0.149,0.0083,0.0555,0.2767,488.8898,2.1541,78591.9398,-1
6,0.4628,0.0703,0.0338,0.0098,0.0112,0.3784,644.7051,1.8167,79817.2081,-1
6,0.1184,0.0077,0.0684,0.0012,0.1278,0.6082,520.0395,3.0659,66532.6813,-1
6,0.0004,0.0024,0.1653,0.0035,0.0736,0.5894,374.0382,2.3744,79173.9881,-1
6,0.0115,0.5031,0.1695,0.0026,0.0471,0.0968,581.4391,1.5619,94077.6179,-1
6,0.0726,0.0047,0.161,0,0.028,0.5727,350.3727,2.2428,80097.3881,-1
6,0.0036,0.0172,0.1678,0,0.0155,0.6282,359.0885,2.5051,76011.5815,-1
6,0.131,0.001,0.0751,0.0426,0.041,0.6342,554.4227,3.1894,64057.5068,-1
6,0.0789,0.0057,0.0812,0.0032,0.1005,0.6493,464.1292,3.244,64406.6414,-1
6,0.1415,0.0028,0.1038,0.0035,0.0294,0.6153,510.4468,2.5681,72852.7309,-1
6,0.0512,0.0067,0.0807,0.0026,0.1549,0.6232,432.6257,3.0822,66787.609,-1
6,0.012,0.4796,0.1688,0.0173,0.0762,0.0773,589.9275,1.4817,95317.8157,-1
6,0.0766,0.0001,0.077,0.0014,0.1052,0.6627,465.8187,3.3625,62644.4403,-1
6,0.1751,0.0095,0.0706,0.0086,0.0351,0.6305,544.2371,3.185,64604.0153,-1
6,0.4754,0.0138,0.0519,0.0265,0.0131,0.3674,633.1854,1.8362,79789.4572,-1
7,0.0296,0.0001,0.0118,0.059,0.315,0.5728,404.317,3.0024,70952.3732,-1
7,0.0061,0,0.0099,0.0874,0.2779,0.609,417.2972,3.0375,66126.5638,-1
7,0.3624,0.3633,0.0678,0.0957,0.043,0,470.8266,1.16,93662.851,-1
7,0.2924,0.3636,0.059,0.0323,0.1193,0.0746,619.6215,1.1948,82544.9235,-1
7,0.2299,0.0144,0.0059,0.0149,0.1379,0.5911,575.4459,2.9458,57679.0113,-1
7,0.2944,0.374,0.056,0.1015,0.1181,0,618.4157,1.0821,91485.5133,-1
7,0.2606,0.18,0.0344,0.0163,0.1324,0.3418,604.6821,1.7551,66583.1046,-1
7,0.2577,0.1812,0.0252,0.016,0.1308,0.3638,603.9113,1.8465,67697.8066,-1
7,0.0267,0.0001,0.0097,0.0832,0.2849,0.5856,414.2329,3.0235,68264.2926,-1
7,0.2596,0.1722,0.0238,0.0128,0.1343,0.3735,603.6151,1.9021,68316.9249,-1
7,0.0303,0.0001,0.0127,0.0336,0.3231,0.5875,406.6647,3.0257,68947.3538,-1
7,0.2617,0.1703,0.0236,0.0054,0.1334,0.3819,603.2193,1.9557,68741.2214,-1
7,0.2378,0.1497,0.018,0.0164,0.1398,0.4202,599.5072,2.1747,73557.1045,-1
7,0.0085,0.0085,0.0138,0.0523,0.3395,0.5634,422.3036,2.9705,74050.0945,-1
7,0.1814,0.0001,0.0123,0.0594,0.1499,0.5847,558.2173,2.9867,60360.8567,-1
7,0.2353,0.1683,0.0163,0.1602,0.1312,0.2725,596.2464,1.3162,76119.4065,-1
7,0.2856,0.0555,0.0048,0.2112,0.1438,0.2943,572.408,1.3868,81037.4033,-1
7,0.2475,0.193,0.0234,0.0549,0.1303,0.3276,603.2654,1.6269,69236.4007,-1
7,0.0184,0,0.0163,0.0274,0.3899,0.5317,456.6826,2.8678,81454.2742,-1
7,0.2694,0.1788,0.0342,0.0163,0.1315,0.3356,604.5361,1.7209,67095.8326,-1
7,0.0074,0.1193,0.0106,0.0199,0.3759,0.4563,474.7887,2.3688,91338.1643,-1
7,0.0665,0.1592,0.0178,0.0776,0.1779,0.4831,515.8172,2.4565,84323.9984,-1
7,0.1838,0.0007,0.0102,0.036,0.1493,0.6097,559.377,2.9953,59082.6106,-1
7,0.0736,0.2222,0.0195,0.0386,0.1547,0.472,541.7914,2.3338,85393.3092,-1
7,0.2582,0.1713,0.0256,0.0177,0.1336,0.3681,603.8418,1.8766,67858.2687,-1
7,0.0252,0.1767,0.0213,0.037,0.2226,0.496,471.826,2.4907,86604.0358,-1
7,0.3382,0.336,0.0785,0.0369,0.0854,0.0465,561.4988,1.2723,89545.9332,-1
7,0.2442,0.1367,0.0036,0.177,0.1297,0.3051,586.6356,1.486,78211.1926,-1
7,0.0439,0.1425,0.0208,0.0829,0.1852,0.5041,506.3366,2.5709,82269.6022,-1
7,0.0299,0.1696,0.0259,0.0843,0.1882,0.4762,504.3751,2.4366,85017.0591,-1
7,0.2718,0.1165,0.0174,0.1454,0.1327,0.2988,594.2238,1.4296,76295.0213,-1
7,0.3896,0.3519,0.0833,0.0835,0.0021,0.0061,481.8799,1.2373,92430.4229,-1
7,0.094,0,0.0153,0.1433,0.1254,0.6067,497.6215,3.0179,61328.6965,-1
7,0.0006,0.3238,0.011,0.0006,0.1978,0.4552,490.7741,2.0989,91106.1462,-1
7,0.2587,0.2069,0.0347,0.0019,0.1332,0.3299,606.2621,1.6988,66459.3246,-1
7,0.3465,0.3206,0.075,0.0418,0.0965,0.0446,581.6552,1.2489,89874.7524,-1
7,0.0911,0,0.0179,0.1389,0.1462,0.588,517.2832,3.0075,62870.1196,-1
7,0.264,0.1601,0.0155,0.1525,0.1249,0.2675,594.5409,1.2963,76691.7686,-1
7,0.2512,0.2009,0.0341,0.0528,0.1273,0.2996,604.9826,1.5368,69657.3526,-1
7,0.0095,0,0.0163,0.0256,0.3447,0.5876,426.5528,3.0219,70037.6457,-1
7,0.252,0.1566,0.0177,0.0179,0.1357,0.4026,601.1611,2.0631,71620.4738,-1
7,0.1686,0.1771,0.0125,0.0305,0.1415,0.4574,578.2031,2.3084,79770.1957,-1
7,0.048,0.0363,0.0094,0.1708,0.2038,0.5222,476.546,2.7726,75911.4682,-1
7,0.0343,0.0627,0.0139,0.0012,0.3682,0.5057,460.7994,2.686,86968.049,-1
7,0.0108,0.0053,0.0076,0.0547,0.365,0.5488,442.517,2.924,77491.1423,-1
7,0.0098,0,0.0168,0.0264,0.3756,0.5546,450.5932,2.9511,76511.544,-1
7,0.2568,0.3198,0.1027,0.0343,0.139,0.0445,556.1906,1.2912,85450.9035,-1
7,0.2778,0.1243,0.0039,0.1607,0.1402,0.2891,585.7842,1.4107,79134.6076,-1
7,0.0964,0.0351,0.0267,0.0362,0.1867,0.5921,499.6273,2.9446,65563.174,-1
7,0.2584,0.2067,0.0351,0.0551,0.1309,0.2786,607.1403,1.4461,70470.995,-1
7,0.2562,0.1849,0.0348,0.0538,0.1298,0.3056,605.0119,1.5611,69578.3999,-1
7,0.254,0.1578,0.0222,0.0175,0.1329,0.3933,601.9666,2.0253,70115.9907,-1
7,0.0056,0.3039,0.0061,0.0477,0.1587,0.4719,528.9106,2.1536,90594.2878,-1
7,0.0007,0.2957,0.026,0.0007,0.177,0.4739,513.2028,2.2669,89186.6289,-1
7,0.0079,0,0.0135,0.0212,0.4572,0.4867,428.7836,2.6544,90745.6051,-1
7,0.0455,0.1639,0.0194,0.0252,0.1788,0.5477,512.6119,2.6767,75535.6285,-1
7,0.2194,0.0007,0.01,0.0349,0.1325,0.5925,569.1892,2.9771,58148.0915,-1
7,0.3109,0.3633,0.0722,0.0627,0.1187,0,612.2648,1.1749,92945.8199,-1
7,0.0057,0.3068,0.0047,0.0482,0.1602,0.4698,527.5987,2.1397,90693.9487,-1
7,0.0085,0.0203,0.0107,0.0229,0.4491,0.4779,430.2384,2.5901,91588.286,-1
7,0.011,0.0255,0.0177,0.1703,0.2073,0.5505,467.7336,2.9049,71381.5387,-1
7,0.0085,0.0044,0.0026,0.0229,0.4398,0.5192,432.3806,2.7894,85778.3039,-1
7,0.0092,0.0162,0.0099,0.0291,0.4184,0.5074,443.7701,2.7403,87770.0962,-1
7,0.086,0,0.026,0.0867,0.1757,0.5996,500.785,2.984,63761.669,-1
7,0.2523,0.0879,0.0033,0.2104,0.1349,0.3079,583.7865,1.4765,79409.363,-1
7,0.0007,0.1601,0.0213,0.0695,0.2122,0.5148,476.1238,2.58,83256.9754,-1
7,0.272,0.3791,0.0619,0.0293,0.1083,0.0875,610.1614,1.2133,79954.488,-1
7,0.0007,0.029,0.0054,0.0727,0.427,0.4596,440.4428,2.4745,91008.4986,-1
7,0.2193,0.0619,0.0139,0.016,0.1381,0.5369,585.1845,2.7806,65918.6483,-1
7,0.1926,0.0694,0.0098,0.0202,0.1383,0.5599,577.8286,2.836,63366.923,-1
7,0.1289,0.0073,0.0217,0.0297,0.1689,0.6219,518.4793,2.9766,62324.1739,-1
7,0.2709,0.1798,0.0391,0.0164,0.1322,0.3226,603.9527,1.6655,67642.1377,-1
7,0.0531,0.2259,0.0172,0.0456,0.1483,0.4928,537.866,2.3856,85189.0141,-1
7,0.0922,0.0659,0.0137,0.0963,0.1778,0.5404,511.1108,2.8104,71893.8143,-1
7,0.2779,0.3759,0.0614,0.0883,0.114,0.0212,615.5651,1.132,90396.3696,-1
7,0.0008,0.127,0.0225,0.0952,0.1942,0.5377,490.0379,2.7144,77023.0694,-1
7,0.2494,0.1619,0.0183,0.1017,0.1398,0.3107,600.5719,1.5096,72793.4378,-1
7,0.0548,0.2335,0.0046,0.0472,0.1533,0.502,539.0815,2.3474,84613.1224,-1
7,0.0686,0.2725,0.0105,0.0352,0.1426,0.4601,540.4632,2.1835,86695.1798,-1
7,0.0091,0.0091,0.0097,0.0528,0.4279,0.4818,436.3857,2.6187,90669.7569,-1
7,0.0091,0.0091,0.0098,0.0385,0.3602,0.5634,439.2286,2.9686,74542.4996,-1
7,0.1906,0.007,0.0093,0.0651,0.1377,0.5809,565.1616,2.9657,59828.8605,-1
7,0.2826,0.1173,0.0116,0.1515,0.1381,0.2871,589.6752,1.3728,78012.1998,-1
7,0.0961,0.1432,0.0079,0.1004,0.1659,0.4786,531.7162,2.4265,82818.1716,-1
7,0.0171,0.2493,0.0129,0.0121,0.1946,0.5011,498.6266,2.3537,87945.6024,-1
7,0.2945,0.376,0.0563,0.102,0.115,0,617.5802,1.0839,91541.2275,-1
7,0.0008,0.0298,0.0056,0.048,0.4384,0.4718,435.0348,2.5407,91927.9907,-1
7,0.0244,0.0626,0.0042,0.0379,0.3737,0.4929,461.7493,2.6048,89367.9982,-1
7,0.19,0.0405,0.0265,0.0178,0.1328,0.5658,566.2544,2.8879,64250.5188,-1
7,0.0081,0.2153,0.0145,0.0773,0.2002,0.4702,491.6854,2.3051,88938.3182,-1
7,0.1602,0.198,0.0039,0.0502,0.1369,0.4468,569.6108,2.2059,79975.0376,-1
7,0.3284,0.3825,0.0645,0.0573,0.1027,0,601.8535,1.1471,93216.8921,-1
7,0.2933,0.3711,0.0626,0.085,0.1253,0,615.9912,1.1177,92272.7848,-1
7,0.0307,0.0045,0.0139,0.1583,0.2042,0.5744,469.2577,2.997,67302.9777,-1
7,0.0237,0,0.0159,0.0358,0.3755,0.5334,451.9006,2.8755,80538.6609,-1
7,0.2642,0.1152,0.0114,0.1803,0.1357,0.2817,592.3178,1.3387,78664.8122,-1
7,0.2793,0.3794,0.058,0.0293,0.1084,0.0875,611.9449,1.1988,79516.1496,-1
7,0.0313,0.0692,0.0125,0.0011,0.3752,0.4981,466.6965,2.6411,88547.1693,-1
7,0.3318,0.3247,0.0621,0.0881,0.1311,0,602.2729,1.1093,92987.3796,-1
7,0.234,0.1375,0.0147,0.0199,0.1408,0.4384,597.3275,2.2707,75317.9668,-1
7,0.1937,0.0698,0.0098,0.0035,0.1525,0.5609,571.3866,2.8393,63556.0733,-1
7,0.2536,0.1717,0.025,0.0054,0.1345,0.3849,603.5212,1.9799,68735.4387,-1
7,0.2162,0.1423,0.0161,0.0156,0.1233,0.4705,582.3827,2.4198,76232.6199,-1
7,0.0148,0.2893,0.0115,0.0085,0.1827,0.4817,509.6237,2.2264,90460.9365,-1
7,0.0711,0.152,0.0206,0.0342,0.2047,0.4968,489.0546,2.5335,83753.9435,-1
7,0.0097,0.0226,0.0158,0.1512,0.183,0.602,484.1164,3.0049,65231.2552,-1
7,0.2956,0.3978,0.0671,0.0596,0.1128,0,614.5895,1.1498,92653.6004,-1
7,0.1701,0.0001,0.0141,0.0557,0.1337,0.6123,551.8127,2.9987,59589.4157,-1
7,0.2596,0.2077,0.0353,0.0488,0.1316,0.2817,607.2543,1.4631,70234.6808,-1
7,0.2666,0.1049,0.0115,0.182,0.1392,0.2843,590.6817,1.3453,78773.294,-1
7,0.2689,0.1747,0.0208,0.1182,0.1356,0.2609,602.4347,1.2819,74205.8634,-1
7,0.0706,0.0956,0.019,0.1003,0.183,0.5126,507.7551,2.6709,78489.7374,-1
7,0.0715,0.2534,0.0109,0.0439,0.1487,0.4608,543.9295,2.2123,86345.4314,-1
7,0.05,0.2658,0.006,0.0439,0.1459,0.4824,538.1738,2.2421,87508.0736,-1
