iterID,A,B,C,D,E,F,ParetoGPApproximation_Stress,ParetoGPApproximation_Modulus,ParetoGPApproximation_Toughness,ParetoFamily
12,0.0016,0,0.0058,0.0735,0.0018,0.9115,333.642,2.6616,64948.0035,-1
12,0.3608,0.0821,0.0473,0.0047,0.0034,0.4545,393.8694,1.9477,79570.9996,-1
12,0,0.342,0,0.0023,0.0247,0.631,360.7953,2.2467,70004.471,-1
12,0.0012,0.4046,0.0015,0,0.018,0.5732,404.6226,2.1317,71303.0386,-1
12,0.389,0.001,0.0467,0.018,0.0573,0.4413,383.9424,1.9204,82344.4434,-1
12,0.0015,0.4184,0.1071,0.0238,0.0088,0.3333,484.3576,1.9299,71857.4192,-1
12,0.56,0.009,0.0679,0.0082,0.0071,0.2798,673.6601,1.6131,89012.5843,-1
12,0,0.4617,0.0162,0.0012,0.0023,0.5026,444.8967,2.0594,67693.3038,-1
12,0.5594,0.0078,0.0957,0.0024,0.0011,0.2379,650.9921,1.4271,92228.8529,-1
12,0.5716,0.0009,0.104,0,0.0332,0.1862,699.1647,1.1846,92525.3002,-1
12,0.5247,0.0082,0.0997,0.0033,0.0813,0.183,597.7117,1.1629,93200.8663,-1
12,0.5607,0.0102,0.082,0,0.0104,0.2547,672.8667,1.5259,91093.2245,-1
12,0.4639,0.0083,0.088,0.0004,0.0227,0.3287,388.1438,1.7711,90195.692,-1
12,0.0021,0.3385,0.0245,0,0.0026,0.6079,361.4134,2.3649,62109.9253,-1
12,0.5099,0.0086,0.0956,0,0.0646,0.2256,551.5658,1.3416,93112.206,-1
12,0.0018,0.4328,0.0412,0,0.0021,0.4809,439.7153,2.0764,63105.6508,-1
12,0.525,0.0086,0.0778,0.0079,0.0069,0.296,561.6952,1.6918,90309.5967,-1
12,0.5261,0.006,0.0499,0.0024,0.0174,0.3482,584.8047,1.805,86666.8345,-1
12,0.0593,0.2557,0,0.004,0.0279,0.6531,258.0319,2.179,70984.7968,-1
12,0.5478,0.0067,0.0452,0.0009,0.0128,0.3414,654.7495,1.7797,85995.8482,-1
12,0.0031,0.3935,0.0083,0.0095,0.0036,0.5737,393.5893,2.1906,68412.5825,-1
12,0.3603,0.0198,0.0617,0.0729,0.0035,0.4202,390.3771,1.9331,80096.9957,-1
12,0,0,0.0063,0.0703,0.0038,0.9133,333.343,2.6698,64892.0264,-1
12,0.0247,0.2699,0,0.005,0.0542,0.6462,304.8077,2.1823,70875.7807,-1
12,0,0.3855,0.0151,0.0019,0.0021,0.5802,391.529,2.2585,65874.7072,-1
12,0.5479,0.0096,0.0594,0,0.0181,0.3057,654.8997,1.6865,88158.6378,-1
12,0.0029,0.3682,0.0077,0.0056,0.0034,0.6044,374.2325,2.2666,67644.7721,-1
12,0.5819,0.0044,0.0161,0.0047,0.0433,0.3335,743.2971,1.662,83634.811,-1
12,0.0085,0.3635,0.002,0,0.0033,0.6207,363.3923,2.2609,69387.285,-1
12,0.5503,0.0023,0.0958,0.0002,0.0534,0.2022,667.3001,1.2591,92910.913,-1
12,0,0.0007,0,0.0008,0.0906,0.9079,290.2849,2.583,69438.7701,-1
12,0,0.001,0,0.001,0.1195,0.8785,305.5571,2.4835,69486.8028,-1
12,0.3333,0.0008,0.0531,0.0512,0.0473,0.4611,445.3954,1.931,78528.8853,-1
12,0.0014,0.3799,0.0063,0,0.0016,0.6044,380.8864,2.2649,68173.1136,-1
13,0,0.3714,0.0595,0.0122,0.0025,0.495,383.3417,2.1195,61832.7951,-1
13,0.4207,0.3051,0.0461,0.0025,0.1757,0.0038,605.0699,0.8809,86212.4937,-1
13,0.4734,0.3843,0.0664,0.0021,0.001,0.0064,585.3663,1.0407,89976.608,-1
13,0.0018,0.0019,0.0002,0,0.0023,0.9936,334.2674,2.816,71209.3293,-1
13,0.4172,0.2858,0.0526,0.0048,0.1817,0.0053,603.2422,0.8725,86926.4164,-1
13,0.0514,0.0033,0.0001,0.2634,0.0069,0.6748,321.2009,2.3972,71237.3875,-1
13,0.0017,0.0018,0.0002,0,0.0832,0.913,340.258,2.5785,69662.4451,-1
13,0.004,0.0046,0.0002,0.0136,0.108,0.8694,341.2621,2.4378,68906.3161,-1
13,0.0018,0.0019,0.0002,0,0.0427,0.9534,336.8693,2.7027,70451.4462,-1
13,0.0018,0.0019,0.0002,0.0003,0.0022,0.9935,334.2607,2.8155,71209.8413,-1
13,0.346,0.2787,0.0163,0.0018,0.005,0.3359,473.4827,1.6523,82701.0354,-1
13,0.2989,0.2021,0.0169,0.0369,0.0035,0.4249,425.7019,1.7991,80386.9509,-1
13,0.0249,0.5219,0,0.0061,0,0.4472,418.8552,1.9273,77173.6112,-1
13,0.0018,0.0018,0.0002,0,0.0628,0.9332,338.4595,2.6417,70052.1938,-1
13,0.3628,0.2627,0.0075,0.0023,0.0189,0.3383,479.2885,1.623,83761.8831,-1
13,0,0.3907,0.0681,0.0046,0.0025,0.4661,394.1363,2.0925,63584.3662,-1
13,0.093,0.0026,0.0001,0.3105,0.0056,0.5882,330.573,2.2892,73144.3432,-1
13,0.0017,0.0018,0.0002,0,0.0645,0.9317,338.6013,2.6369,70020.8309,-1
13,0.0488,0.0065,0.0002,0.2989,0.008,0.6375,322.596,2.3768,71451.3868,-1
13,0.1171,0.0029,0.0001,0.2451,0.0103,0.6242,332.6993,2.2594,74057.4194,-1
13,0.3647,0.2618,0.024,0.0122,0,0.3132,482.4907,1.6198,83372.6129,-1
13,0.2327,0.2811,0.0117,0.0133,0.0054,0.4441,408.2897,1.8525,78392.3351,-1
13,0,0.396,0.0447,0.0038,0.0034,0.5073,385.2531,2.1141,62864.024,-1
13,0.2454,0.0088,0.0022,0.2024,0.0051,0.534,373.4041,2.0041,78948.5473,-1
13,0,0.4354,0.0748,0.0139,0.003,0.3982,416.3302,2.015,67845.512,-1
13,0,0.2919,0.0018,0.0008,0.0032,0.7006,348.0529,2.2977,67292.2495,-1
13,0.0557,0.3163,0.0003,0.0278,0.0074,0.5924,363.7156,2.098,73534.1071,-1
13,0.4145,0.4199,0.0343,0.0213,0.0032,0.0724,564.7769,1.1609,84906.1472,-1
13,0.3164,0.2799,0.0265,0.0095,0.0001,0.3413,460.5997,1.6969,80779.4941,-1
13,0.4478,0.3343,0.055,0.0033,0.0988,0.0059,600.6358,0.9487,88678.6921,-1
13,0.4193,0.3393,0.0638,0.0033,0.0802,0.0302,590.9475,1.0021,88418.1446,-1
13,0.0009,0.4782,0.0753,0.0035,0.0006,0.3662,429.1823,1.9619,69764.2537,-1
13,0.4307,0.3278,0.0282,0.0102,0,0.1748,539.5508,1.3005,85499.8536,-1
13,0.0017,0.289,0.001,0.0032,0.0126,0.6915,350.4966,2.2689,68030.1879,-1
13,0.0022,0.3964,0.1219,0.0066,0.0064,0.3447,423.6534,1.9687,74275.68,-1
13,0.0019,0.5192,0.0969,0.0081,0.0122,0.2646,456.0926,1.7797,74794.9121,-1
13,0.0013,0.4869,0.1118,0.0232,0.0035,0.2615,451.2444,1.8051,75353.2044,-1
13,0.0018,0.0019,0.0002,0,0.0427,0.9534,336.8693,2.7027,70451.4462,-1
13,0.2313,0.0025,0.0001,0.2055,0.0051,0.5554,366.8575,2.0457,78691.3881,-1
13,0.2401,0.2914,0.0059,0.004,0.01,0.4427,413.8079,1.8311,80156.8541,-1
13,0.436,0.3193,0.0066,0.0156,0,0.2159,525.7564,1.3838,83138.9093,-1
13,0.3132,0.2557,0.0227,0.0026,0,0.3832,446.414,1.7485,80811.6534,-1
13,0.3999,0.49,0.0496,0.0033,0,0.0075,578.0015,1.097,86648.1919,-1
13,0.3916,0.3185,0.055,0.0013,0.1736,0.0051,603.3023,0.8993,86335.1542,-1
13,0.0947,0.4138,0.0003,0.0088,0.0082,0.474,397.8668,1.9366,77612.0836,-1
13,0.4456,0.2031,0.0098,0.0399,0.0042,0.2876,497.7588,1.5225,85138.9548,-1
13,0.4081,0.2987,0.0258,0.0149,0.0072,0.2197,522.9728,1.4017,84734.2988,-1
13,0,0.3885,0.0741,0.0041,0.0023,0.457,396.4587,2.0872,64394.8849,-1
13,0,0.3168,0.0008,0,0.0021,0.6794,354.6394,2.2672,68414.088,-1
13,0.0001,0.3773,0.079,0.0036,0.0027,0.4584,394.9786,2.0919,64646.4836,-1
13,0.3709,0.2695,0.0234,0.0026,0,0.3102,486.2171,1.6043,83716.7515,-1
13,0.4222,0.3522,0.0289,0.0026,0.0051,0.1601,544.5325,1.2657,85295.1635,-1
13,0.4302,0.3635,0.0165,0.0341,0.0061,0.1332,548.262,1.2419,82514.7062,-1
13,0.1142,0.0022,0,0.321,0.0047,0.5578,336.7795,2.2357,73888.4166,-1
13,0.4172,0.3642,0.0107,0.0307,0.0032,0.1634,537.0799,1.3033,81882.4663,-1
13,0,0.3628,0.0099,0.0061,0.0009,0.6102,366.9866,2.1855,68444.1891,-1
13,0.4444,0.3339,0.0578,0.0081,0.0007,0.0974,561.4874,1.1523,89027.9611,-1
13,0.4303,0.3469,0.0374,0.0049,0.1386,0.0044,603.0763,0.9277,85045.4822,-1
13,0,0.3068,0.0008,0,0.0021,0.6895,351.9348,2.2822,68001.272,-1
13,0.0011,0.3735,0.0902,0.006,0,0.439,399.4821,2.0802,67097.8204,-1
13,0.0011,0.3856,0.0879,0.0041,0.006,0.4275,404.7489,2.0578,67513.8253,-1
13,0,0.3766,0.0248,0.0054,0.0022,0.5661,372.5779,2.1556,65189.5251,-1
13,0,0.4083,0.0323,0.0039,0.0036,0.5196,385.8555,2.1104,65020.9879,-1
13,0.4252,0.1751,0.0077,0.0023,0.0492,0.3328,490.0041,1.5354,85914.6561,-1
13,0,0.4326,0.068,0.0027,0.0032,0.4255,409.9361,2.0393,66095.8337,-1
13,0.387,0.3047,0.0262,0.0095,0,0.2464,510.4461,1.4761,84134.0634,-1
13,0,0.3634,0.0693,0.0109,0.0017,0.4854,384.8988,2.1178,62307.8077,-1
13,0,0.3633,0.0348,0.0042,0.0038,0.5591,370.0449,2.1597,62538.7546,-1
13,0,0.3957,0.0789,0.0039,0.0029,0.4397,402.1746,2.0697,65844.4482,-1
13,0.0773,0.2474,0.0007,0,0.0027,0.6713,342.0603,2.191,71163.668,-1
13,0.4401,0.2249,0.0214,0.0105,0.0039,0.2778,503.6725,1.4961,86013.9875,-1
13,0.3929,0.2662,0.0035,0.0044,0.0046,0.3249,488.1525,1.5984,84465.2776,-1
13,0.2962,0.2585,0.0095,0.0039,0.0004,0.422,431.9168,1.7893,81635.5558,-1
13,0.0871,0.3019,0.0007,0.0083,0.0482,0.5531,377.3577,1.995,75783.0012,-1
13,0.0016,0.4998,0.1122,0.0078,0.0118,0.2547,455.6743,1.7767,75585.1216,-1
13,0.0013,0.46,0.106,0.0175,0.0009,0.3084,439.7391,1.898,74537.9966,-1
13,0.0851,0.0025,0.0001,0.3049,0.0053,0.6021,328.3368,2.3115,72855.3167,-1
13,0.4159,0.3865,0.0429,0.0032,0.0969,0.0117,597.0181,0.985,86081.4294,-1
13,0.0014,0.3379,0,0.0076,0.0103,0.6429,364.102,2.2003,70336.6406,-1
13,0.2577,0.0025,0.0001,0.2052,0.0054,0.529,378.7319,1.9921,79854.0676,-1
13,0.4658,0.3278,0.0508,0.0127,0.0879,0.0042,597.7854,0.9571,88359.8019,-1
13,0.4535,0.2532,0.0462,0.0046,0.0071,0.1893,529.9824,1.2899,88341.687,-1
13,0,0.4278,0.0728,0.0027,0.0032,0.4208,410.7559,2.0384,66607.1541,-1
13,0.0187,0.4895,0,0.0134,0.0312,0.4471,420.5878,1.9101,76992.7941,-1
13,0.4571,0.3785,0.0632,0.0114,0.0035,0.0231,582.4693,1.0683,89619.6076,-1
13,0.4444,0.2025,0.0098,0.0246,0.0042,0.3048,494.1512,1.5458,85605.2643,-1
13,0,0.3952,0.0135,0.0004,0.0023,0.5752,377.4057,2.1487,68791.8925,-1
13,0.4389,0.1476,0.0234,0.003,0.0008,0.3629,470.4837,1.6271,86779.9992,-1
13,0,0.5823,0.0022,0.009,0.0057,0.3986,433.5261,1.8646,76226.1264,-1
13,0.0915,0.4137,0.0002,0.0007,0.0354,0.4583,406.679,1.8906,77820.1229,-1
13,0.42,0.2533,0.0351,0.0086,0.0056,0.2422,514.0269,1.4351,86438.9929,-1
13,0.475,0.3675,0.0624,0.0034,0.0231,0.0061,588.9541,1.0155,89850.3433,-1
13,0.289,0.2616,0.0227,0.0026,0,0.4013,433.638,1.786,79358.8618,-1
13,0,0.3644,0.0781,0.0108,0.0029,0.4657,390.7298,2.1013,63973.8279,-1
13,0,0.5051,0.0823,0.006,0.0056,0.3187,443.0305,1.8823,72252.7748,-1
13,0.4121,0.3219,0.0023,0.0101,0,0.2512,512.7335,1.4634,83011.3572,-1
13,0.0565,0.3256,0.0009,0.0028,0.0018,0.6115,361.5491,2.1358,72697.3807,-1
13,0.46,0.3456,0.0598,0.0084,0.0007,0.0657,570.4547,1.1036,89439.5242,-1
13,0.415,0.336,0.0458,0.0028,0.0189,0.1358,552.98,1.2085,87389.637,-1
13,0.4002,0.4267,0.0665,0.0083,0.0006,0.0311,575.2331,1.1172,87845.4337,-1
13,0.0029,0.4813,0,0.011,0.0325,0.4723,417.2744,1.9483,76693.5245,-1
13,0.3929,0.3066,0.0515,0.0034,0.002,0.1921,527.374,1.3481,86751.1791,-1
13,0,0.3645,0.0024,0.0166,0.0009,0.6131,369.5288,2.1727,70782.6069,-1
13,0.4486,0.3356,0.0613,0.0032,0.0771,0.0129,595.6575,0.974,89217.4405,-1
13,0.3713,0.2478,0.0017,0.0029,0.0043,0.3702,469.5432,1.6711,84781.938,-1
13,0,0.546,0.1134,0.0042,0.002,0.2209,462.8766,1.7103,75907.658,-1
13,0.4455,0.3202,0.0132,0.0027,0.0047,0.2005,533.3532,1.3297,84007.0481,-1
13,0.4048,0.2878,0.0355,0.0128,0,0.2236,519.3031,1.4179,85798.4644,-1
13,0.3913,0.4172,0.0762,0.0081,0.0006,0.0304,572.4112,1.123,87005.0725,-1
13,0.0622,0.0061,0.0002,0.2808,0.0075,0.6431,323.4744,2.363,71903.0962,-1
13,0.4661,0.3932,0.0394,0.0197,0.0423,0,592.7566,1.0207,86476.5528,-1
13,0.308,0.2783,0.0145,0.016,0.003,0.3656,451.8556,1.7258,81121.0381,-1
13,0.3204,0.2491,0.0102,0.0297,0.0018,0.3787,449.9409,1.735,82182.1987,-1
13,0.1689,0.2764,0.0022,0.0453,0.0005,0.5045,379.5942,1.9461,78036.3081,-1
13,0.323,0.216,0.0067,0.0118,0.0062,0.4297,436.6366,1.7693,83190.8165,-1
13,0.0879,0.0025,0.0001,0.3039,0.0052,0.6002,328.8675,2.3065,72962.6795,-1
13,0.3979,0.212,0,0.0052,0.0069,0.3779,471.2809,1.6583,85736.3604,-1
13,0.2988,0.2669,0.0235,0.0027,0,0.3845,441.9784,1.7608,79923.2173,-1
13,0.0016,0.0017,0.0002,0,0.13,0.8664,345.0306,2.428,68973.6129,-1
13,0.2492,0.2176,0.0064,0,0.0098,0.5107,394.2105,1.8899,79704.2762,-1
13,0.3531,0.2476,0.0166,0.0019,0.0051,0.3592,466.8668,1.6804,83291.0906,-1
13,0,0.4014,0.0913,0.0027,0.0051,0.4082,411.8311,2.0371,69138.6282,-1
13,0.0021,0.3237,0.0008,0.0089,0.0051,0.6586,358.3648,2.2264,69395.681,-1
13,0.0001,0.3721,0.0779,0.0036,0.0026,0.4659,392.2887,2.0996,64077.0274,-1
13,0.4515,0.3093,0.0513,0.003,0.0082,0.1253,554.4784,1.1745,88834.6776,-1
13,0.0231,0.3213,0.0008,0,0.0021,0.6519,357.0033,2.2115,70204.1665,-1
13,0.4566,0.1507,0.0244,0.0031,0.0286,0.3123,488.6606,1.5067,87126.95,-1
13,0.4155,0.3694,0.0484,0.0055,0.0022,0.1105,557.9999,1.1918,87651.9907,-1
13,0.1995,0.2706,0.0026,0.0372,0.0011,0.4864,389.3128,1.9087,79133.7177,-1
13,0.4346,0.4119,0.0673,0.003,0.016,0,589.8139,1.0498,89264.1989,-1
13,0.4495,0.2797,0.043,0.0023,0.0015,0.181,535.666,1.2843,88066.2544,-1
13,0.4708,0.3396,0.0501,0.0052,0.0047,0.0796,568.2548,1.1069,88939.6296,-1
13,0.3938,0.2498,0.0229,0.0116,0,0.2988,492.8901,1.5739,84646.1924,-1
13,0.2295,0.225,0.0103,0.0686,0.0038,0.4526,398.3545,1.8691,78134.6822,-1
13,0.4653,0.3762,0.0605,0.0061,0.006,0.0254,582.7808,1.0576,89684.2178,-1
13,0.4536,0.3544,0.0642,0.0035,0.0097,0.0504,576.0674,1.0776,89460.7087,-1
13,0.3745,0.2083,0.0028,0.0326,0.003,0.3762,464.0356,1.6882,84785.6823,-1
13,0.371,0.3095,0.012,0.0103,0,0.2851,494.9698,1.559,82932.4719,-1
13,0,0.3573,0.0711,0.0024,0.0045,0.4937,383.0177,2.1229,61963.3167,-1
13,0.4352,0.3957,0.061,0.0402,0.0009,0.0058,584.0223,1.0877,88868.946,-1
13,0,0.4029,0.0008,0.0105,0.0009,0.5841,381.0514,2.1347,72603.9873,-1
13,0.3391,0.2233,0.0156,0.0023,0.0026,0.4015,448.4495,1.7412,82825.0314,-1
13,0.4166,0.263,0.0486,0.0244,0.0107,0.188,528.4127,1.3238,87333.6862,-1
13,0.3946,0.3035,0.055,0.0191,0.0315,0.1415,546.5049,1.2255,86982.3592,-1
13,0.4159,0.3933,0.0548,0.003,0.0664,0.0119,594.256,1.0148,87939.609,-1
13,0.4304,0.3094,0.0295,0.0026,0.0017,0.1969,533.321,1.3348,85943.0705,-1
13,0.0838,0.0024,0.0029,0.2899,0.005,0.6131,325.6066,2.3208,71948.2323,-1
13,0.3749,0.2577,0.0074,0.0021,0.0186,0.3319,483.8731,1.6059,84110.7303,-1
13,0.4097,0.2111,0.0091,0.0007,0.0719,0.2884,507.1531,1.4472,84585.9426,-1
13,0,0.4024,0.0236,0.0049,0.0077,0.538,383.4727,2.1144,66829.7013,-1
13,0.0016,0.0018,0.0002,0,0.1314,0.8649,345.1757,2.4231,68956.0768,-1
13,0.4432,0.3119,0.0483,0.0196,0.1246,0.004,601.1559,0.9362,87308.2349,-1
13,0.4039,0.2179,0.0411,0.0025,0.0329,0.2605,505.9494,1.4442,86398.1964,-1
13,0.0612,0.2706,0.0009,0.0022,0.002,0.6622,346.1637,2.1928,70880.7789,-1
13,0.4536,0.2129,0.0363,0.0008,0.007,0.2532,508.2049,1.4232,87598.3609,-1
13,0,0.3244,0.0008,0.0089,0.0051,0.66,358.4692,2.2298,69283.7164,-1
13,0.4146,0.3047,0.048,0.0092,0.0584,0.1172,562.4362,1.1352,87383.2464,-1
13,0.3917,0.2362,0.058,0.002,0.0052,0.2489,500.8235,1.4597,86278.6149,-1
13,0.0194,0.5069,0,0.0139,0,0.4599,415.2144,1.9513,76963.1235,-1
13,0.3222,0.1957,0.0135,0.0547,0.0058,0.3946,441.1743,1.7514,81919.2791,-1
13,0.4319,0.3163,0.0157,0.0043,0.0022,0.2138,528.1941,1.3701,84272.3954,-1
13,0.3097,0.301,0.01,0.0011,0,0.3681,453.2497,1.7195,81735.3626,-1
13,0.0072,0.3318,0,0.0019,0.006,0.6532,360.7076,2.2183,70007.9074,-1
13,0.4378,0.3404,0.0139,0.0405,0.0024,0.151,542.9763,1.2731,82534.9868,-1
13,0,0.4188,0.0317,0.003,0.0057,0.5092,390.1831,2.0938,65672.351,-1
13,0.1663,0.0024,0.0001,0.2479,0.0051,0.5781,346.2624,2.1703,76054.4477,-1
13,0.2952,0.2671,0.0126,0.0027,0,0.4098,434.9961,1.7811,81080.7341,-1
13,0.0487,0.0025,0,0.3126,0.0188,0.6175,325.3384,2.3492,71654.0299,-1
13,0.3841,0.3892,0.051,0.0059,0.0023,0.1164,550.4146,1.223,86528.6762,-1
13,0.001,0.3685,0.1094,0.008,0.0074,0.3963,410.108,2.0328,71743.6856,-1
13,0.4193,0.2269,0.0154,0.0201,0.013,0.2898,499.5884,1.5272,85060.0769,-1
13,0.3885,0.2759,0.0089,0.0026,0.007,0.3083,492.9562,1.5739,84096.6801,-1
13,0.2554,0.2076,0.0018,0.0001,0.0315,0.5017,402.9997,1.8454,81388.5719,-1
13,0.0009,0.4247,0.0909,0.0085,0.0071,0.3772,421.9031,1.9931,70668.7638,-1
13,0.0012,0.4161,0.0318,0.0067,0,0.5125,387.7741,2.1038,65466.8473,-1
13,0.3387,0.2461,0.0219,0.0025,0,0.3689,458.1472,1.7126,82306.8629,-1
13,0.4719,0.1874,0.0378,0.0008,0.0073,0.2571,502.1743,1.4147,87996.5637,-1
13,0.4664,0.3341,0.0629,0.0054,0.0133,0.0549,573.7937,1.0686,89538.2857,-1
13,0,0.3765,0.0653,0.0115,0.0018,0.4796,388.0111,2.1083,62614.9893,-1
13,0.0009,0.3489,0.1059,0.0077,0.0072,0.4234,400.9643,2.0632,69942.7554,-1
13,0.4043,0.3417,0.0457,0.0321,0.0054,0.1252,550.0771,1.2358,86634.9186,-1
13,0,0.5576,0.0684,0.0072,0.0057,0.2927,449.6216,1.8105,71718.9315,-1
13,0.4292,0.3132,0.0474,0.0029,0.0195,0.1405,551.9272,1.2034,87999.5243,-1
13,0,0.4046,0.0237,0.0049,0.0021,0.541,382.2801,2.1238,66676.1439,-1
13,0,0.5486,0.0749,0.0071,0.0066,0.288,451.0261,1.8084,72403.3877,-1
13,0.4848,0.3634,0.0648,0.0034,0.0124,0.0064,585.3894,1.02,89936.1466,-1
13,0.4428,0.2634,0.0023,0.003,0.008,0.2782,508.6087,1.4816,84464.444,-1
13,0.4113,0.2518,0.059,0.0032,0.0039,0.2119,516.6183,1.3675,87255.1851,-1
13,0.4446,0.3477,0.0348,0.0175,0.027,0.0936,567.4179,1.1342,86028.3376,-1
13,0.4581,0.3583,0.0298,0.0059,0.0023,0.1158,558.957,1.1753,85745.0483,-1
13,0,0.412,0.071,0.004,0.0036,0.4384,404.2352,2.0599,65406.2568,-1
13,0,0.4142,0.0738,0.0027,0.0052,0.4303,407.0197,2.0499,66060.3565,-1
13,0.1292,0.0022,0,0.3156,0.0047,0.5484,340.7332,2.2088,74455.5895,-1
13,0.3494,0.2509,0.0168,0.0019,0.0052,0.359,466.0707,1.6828,83097.1931,-1
13,0.0692,0.017,0.0002,0.2688,0.0071,0.6376,324.5201,2.3359,72214.4411,-1
13,0.4372,0.3435,0.0213,0.0104,0.0002,0.166,542.3268,1.281,84422.5228,-1
13,0.3891,0.2721,0.0658,0.0031,0.0036,0.2005,517.5265,1.3601,86035.9321,-1
13,0.003,0.4724,0,0.0111,0.0331,0.4804,414.8006,1.9595,76544.9976,-1
13,0.4315,0.3375,0.0498,0.0052,0.0047,0.1215,556.1466,1.1918,88292.8103,-1
13,0.2552,0.2176,0.0005,0.0069,0.0101,0.5091,397.7975,1.8757,81374.9211,-1
14,0.4211,0.0006,0.0005,0,0.1984,0.3788,616.7749,1.4235,97446.8216,-1
14,0,0.1996,0.0089,0.002,0.001,0.7796,277.6569,2.5013,58043.7325,-1
14,0.379,0.0173,0.0135,0.0023,0.2235,0.351,626.5133,1.5074,93199.4414,-1
14,0.5008,0.0071,0.0046,0.0014,0.0633,0.4182,519.1721,1.4994,100466.589,-1
14,0,0.2023,0.009,0.002,0.001,0.7766,279.0577,2.5013,58619.1294,-1
14,0.0001,0.381,0.0129,0.0013,0.0043,0.5875,371.0302,2.273,70607.7941,-1
14,0,0.2276,0.0086,0.002,0.0009,0.7523,293.2459,2.4952,62912.4109,-1
14,0.3017,0.0799,0.0486,0.0015,0.0801,0.4396,491.8425,1.8766,88359.7357,-1
14,0,0.2144,0.0069,0.0017,0.0008,0.7693,284.9955,2.5012,60207.172,-1
14,0,0.4039,0.0181,0.0011,0.0003,0.5585,377.3952,2.2199,70025.7209,-1
14,0,0.3894,0.0031,0.0012,0.0034,0.5999,373.5797,2.2536,72526.3728,-1
14,0,0.2295,0.1486,0.0017,0.0131,0.4585,381.5025,2.2066,67050.0891,-1
14,0.3023,0.1386,0.0403,0.0115,0.0464,0.4205,482.1861,1.8572,90054.5999,-1
14,0,0.3673,0.0004,0.0004,0.0004,0.6312,365.2136,2.3268,72785.5124,-1
14,0,0.3813,0.013,0.0012,0.013,0.5787,374.1381,2.239,70718.1172,-1
14,0.2572,0.0625,0.0447,0,0.1592,0.4318,537.4854,1.8373,86531.5069,-1
14,0.369,0.0165,0.0281,0.0115,0.1783,0.3684,614.2783,1.6238,94916.0492,-1
14,0.2819,0.1201,0.0542,0.0014,0.0556,0.4326,470.0825,1.9051,87026.8458,-1
14,0,0.3256,0.0084,0.0008,0.0036,0.6532,348.972,2.4064,70418.2381,-1
14,0.3649,0.0444,0.0421,0.0012,0.1229,0.3824,574.4739,1.7236,95296.4996,-1
14,0.4696,0.0088,0.0006,0.002,0.0908,0.4277,534.4698,1.4549,100178.876,-1
14,0.1644,0.2745,0.0504,0.0039,0.0042,0.4522,397.3882,2.0067,78056.4535,-1
14,0.403,0.0077,0.0098,0.0017,0.1628,0.4053,597.8953,1.5333,97999.926,-1
14,0,0.2937,0.0057,0.0016,0.0008,0.6924,332.8403,2.4466,69140.3333,-1
14,0.1686,0.2244,0.0723,0.0022,0.0069,0.4533,393.9212,2.0283,75912.4166,-1
14,0,0.3489,0.1006,0.0045,0.027,0.4183,436.8859,2.0894,73299.5482,-1
14,0.2276,0.0618,0.0497,0.0147,0.1546,0.4419,509.4592,1.8732,82907.377,-1
14,0,0.2364,0.0076,0.0012,0.0007,0.7465,298.0356,2.4931,63897.3539,-1
14,0.4458,0.0006,0.0018,0.0016,0.1613,0.3871,600.5018,1.4442,98725.2978,-1
14,0,0.2461,0.0146,0.0008,0.0009,0.7229,305.9887,2.4882,65564.1633,-1
14,0.3858,0.0196,0.0339,0.0138,0.0996,0.4134,547.8351,1.7453,96085.9161,-1
14,0,0.2266,0.0071,0.0018,0.0009,0.7565,292.1602,2.4964,62422.6042,-1
14,0,0.3171,0.0147,0.0004,0.0053,0.6478,345.2261,2.4187,69307.8907,-1
14,0,0.288,0.1343,0.0006,0.0118,0.431,409.3428,2.1525,70870.1612,-1
14,0,0.3405,0.0078,0.0012,0.0005,0.6422,354.4618,2.3894,70950.8994,-1
14,0,0.2109,0.015,0.0017,0.0008,0.7566,284.938,2.4982,61492.9884,-1
14,0.1333,0.2347,0.0686,0.0013,0.0714,0.422,437.8914,1.9762,77412.3066,-1
14,0,0.3375,0.016,0.0009,0.001,0.6285,352.8713,2.3944,69604.6122,-1
14,0.1671,0.279,0.0512,0.0033,0.0043,0.4441,402.3579,1.996,78906.8742,-1
14,0.4299,0.0044,0.0219,0.0011,0.1211,0.3998,576.1903,1.6345,98698.541,-1
14,0,0.2212,0.0086,0.002,0.001,0.7586,289.3756,2.4979,61891.8513,-1
14,0.3825,0.0148,0.0183,0.0013,0.1753,0.3896,611.3722,1.5958,96673.28,-1
14,0.2786,0.1603,0.0674,0.0008,0.0011,0.4244,431.1215,1.9443,85850.4498,-1
14,0.217,0.0656,0.0629,0,0.1497,0.4419,495.7417,1.8976,80954.156,-1
14,0.221,0.086,0.0544,0.0077,0.1551,0.4215,521.1184,1.8662,83717.1841,-1
14,0,0.2195,0.0069,0.0017,0.0007,0.7642,287.8277,2.4999,61117.9155,-1
14,0.2913,0.1092,0.0563,0.0011,0.0889,0.3969,515.7807,1.8317,89678.2635,-1
14,0,0.3014,0.0132,0.003,0.0015,0.6678,337.1715,2.4438,68764.483,-1
14,0.0693,0.3788,0.032,0.0004,0.0192,0.4683,399.8496,2.041,74750.3938,-1
14,0,0.3721,0.0003,0.0003,0.0003,0.6266,366.8892,2.3152,72877.8161,-1
14,0.0003,0.3467,0.0149,0.0016,0.0008,0.6207,356.8807,2.373,69973.8245,-1
